Address, DevId
24207:6, 2420706
20026:5, 290305
20027:85, 240485
20026:6, 290306
20027:86, 240486
20707:9, 2070709
20026:8, 290308
20027:5, 240405
20026:9, 290309
20027:6, 240406
25526:3, 92552
2403:12, 240312
2498:7, 249807
2454:4, 245404
2454:9, 245409
20123:51, 501
20123:52, 502
20123:53, 503
20709:1, 27151
20709:2, 27152
20709:3, 27153
20709:4, 27154
20709:5, 27155
20709:6, 27156
22853:2, 92282
10.20.0.84, 42047
20633:22, 700122
20633:23, 700119
25220:2, 2521620
25220:3, 2521622
3501:13, 350113
3501:14, 350114
3501:15, 359115
3501:16, 350116
3501:17, 350117
3501:18, 350118
3501:19, 350119
3501:20, 350120
3501:24, 350124
3501:25, 350125
3501:26, 350126
3501:27, 350127
3501:28, 350128
3501:29, 350129
3501:30, 350130
3501:31, 350131
3501:32, 350132
3501:34, 350134
3501:48, 350148
3501:49, 350149
3501:50, 350150
3062:17, 2620017
3501:51, 350151
3501:52, 350152
3062:18, 2620018
3501:53, 350153
3501:54, 350154
3062:19, 2620019
3503:1, 350301
3504:24, 350424
2455:21, 245521
2455:22, 245522
2401:23, 2401233
2401:99, 2401999
2401:150, 2401211
2401:2, 240102
2401:3, 2401033
2455:23, 245523
2401:4, 240104
2401:5, 240105
2401:6, 2401066
2401:7, 240107
2401:8, 240108
2455:24, 245524
2455:25, 245525
2455:26, 245526
2455:27, 245527
2455:28, 245528
2455:30, 2425530
2455:31, 245531
2455:32, 245532
2455:33, 245533
2455:2, 245502
2455:3, 245503
2455:4, 245504
20707:23, 2070723
20703:18, 2070318
20704:24, 2070424
20705:24, 2070524
20706:26, 2070626
20707:24, 2070724
20703:19, 2070319
20704:25, 2070425
20705:25, 2070525
20706:27, 2070627
20707:25, 2070725
20704:26, 2070426
20705:26, 2070526
20706:28, 2070628
20707:26, 2070726
24082:13, 12913
24082:111, 208111
24082:112, 208112
20704:27, 2070427
20705:27, 2070527
24200:87, 240287
24200:88, 240288
24200:93, 240238
24200:94, 240764
20706:29, 2070629
24200:95, 240765
20707:27, 2070727
24200:97, 240770
24200:2, 242002
20704:28, 2070428
20705:28, 2070528
20706:30, 2070630
20707:28, 2070728
20704:29, 2070429
20705:29, 2070529
20706:31, 2070631
20026:11, 290311
20027:12, 240412
20707:29, 2070729
2455:5, 245505
2455:6, 245506
2455:7, 245507
20704:30, 2070430
2455:8, 245508
20705:30, 2070530
20706:32, 2070632
20707:30, 2070730
20704:31, 2070431
25413:12, 2541312
25414:13, 2541413
25405:13, 2540513
25406:12, 2540612
25407:11, 2540711
25408:13, 2540813
25409:11, 2540911
25410:14, 2541014
25405:14, 2540514
25405:15, 2540515
25405:16, 2540516
25405:17, 2540517
25405:2, 2540502
25405:3, 2540503
25405:4, 2540504
25405:5, 2540505
25405:7, 2540507
25409:22, 2540922
25410:25, 2541025
25411:23, 2541123
25412:24, 2541224
25413:24, 2541324
25414:25, 2541425
25406:4, 2540604
25407:23, 2540723
25408:25, 2540825
25409:23, 2540923
25410:26, 2541026
25411:24, 2541124
25412:25, 2541225
25413:25, 2541325
25414:26, 2541426
25407:24, 2540724
25408:26, 2540826
25409:24, 2540924
25414:27, 2541427
25407:25, 2540725
25408:27, 2540827
25409:25, 2540925
20026:13, 290313
20705:31, 2070531
20706:33, 2070633
20707:31, 2070731
20704:32, 2070432
20705:32, 2070532
20706:34, 2070634
20707:32, 2070732
20704:2, 2070402
20613:8, 2061308
2422:19, 242219
20705:33, 2070533
20707:33, 2070733
25407:26, 2540726
20704:3, 2070403
20705:34, 2070534
2422:20, 242220
20707:34, 2070734
20705:35, 2070535
20707:35, 2070735
24209:21, 21
2422:21, 242221
2422:22, 242222
2422:23, 242223
2422:24, 242224
20705:36, 2070536
2422:25, 242225
24209:24, 24
2422:26, 242226
2422:27, 242227
2422:28, 242228
2422:29, 242229
2422:30, 242230
24209:31, 31
24081:4, 2080204
24081:5, 2080205
2412:11, 241211
2412:12, 241212
2412:13, 241213
2412:14, 241214
2412:15, 241215
2412:16, 241216
2412:17, 241217
2412:18, 241218
24081:6, 12906
20708:1, 27161
20708:2, 27162
20708:3, 27163
20708:4, 27164
20708:5, 27165
25213:33, 2521583
20631:6, 700182
20631:8, 700181
3520:22, 3520022
3519:22, 3519022
20606:30, 220630
25217:21, 12921
25217:22, 12922
20618:9, 2061809
20618:10, 2061810
20618:11, 2061811
20706:24, 2070624
20706:25, 2070625
20618:12, 2061812
20618:31, 2061831
2495:3, 249503
2494:27, 249427
2496:30, 249630
25413:23, 2541323
2495:4, 249504
2494:28, 249428
2496:31, 249631
20704:21, 2070421
2427:18, 242718
2495:5, 249505
2494:29, 249429
2496:32, 249632
2495:6, 249506
2494:1, 249401
2496:33, 249633
2495:7, 249507
2494:2, 249402
2496:34, 249634
25406:8, 2540608
2495:8, 249508
2494:3, 249403
2496:35, 249635
2494:4, 249404
2496:36, 249636
2494:5, 249405
2496:37, 249637
2496:1, 249601
2496:4, 249604
2496:6, 249606
24082:11, 12911
24082:12, 12912
24081:7, 12907
24081:8, 12908
24081:9, 12909
24081:14, 208014
24081:15, 208015
24081:17, 207017
24081:33, 12903
24081:34, 12904
24081:35, 12905
24081:101, 208101
24081:103, 208103
24081:102, 208102
25410:8, 2541008
2454:12, 245412
25220:60, 2521605
25220:61, 2521604
25211:14, 2521599
25426:3, 92543
25427:1, 92541
24200:8, 240208
24200:9, 240209
24200:12, 240212
24200:26, 2420026
24200:27, 240227
24200:28, 2420028
24200:29, 240229
24200:30, 240230
25427:2, 92542
25213:26, 2523002
25213:27, 2523003
25213:28, 2523001
25213:29, 2521598
25213:32, 2521582
20097:1, 24181
20097:2, 24182
20097:3, 24183
20097:4, 24184
20097:5, 24185
3502:15, 350215
3503:3, 350303
3518:21, 3518021
3504:35, 350435
24207:9, 2420709
20706:23, 2070623
25218:8, 2521808
25217:11, 12911
25217:12, 12912
25217:13, 12913
25217:14, 12914
2454:5, 245405
2454:6, 245406
2454:7, 245407
2454:8, 245408
2454:10, 245410
2454:11, 245411
2454:13, 245413
2454:14, 245414
2454:15, 245415
2454:16, 245416
2454:17, 245417
2454:18, 245418
2454:20, 245420
2454:21, 245421
2454:22, 245422
2454:23, 245423
2454:24, 245424
2498:11, 249811
2498:12, 249812
2412:19, 240106
2412:20, 241220
2412:21, 241221
2412:22, 241222
2412:2, 241202
2498:13, 249813
20026:14, 290314
20026:16, 290316
20026:18, 290318
20026:19, 290319
20026:20, 290320
20026:21, 290321
20026:22, 290322
20026:24, 290324
20026:25, 290325
20026:26, 290326
20026:3, 290303
20026:4, 290304
3504:36, 350436
3504:37, 350437
2436:4, 243604
20601:14, 2060114
20620:12, 2062012
25219:8, 2521908
2413:49, 241349
2413:50, 241350
2413:51, 241351
2413:52, 241352
2413:53, 241353
2413:54, 241354
2413:55, 241355
2413:56, 241356
2413:57, 241357
2413:58, 241358
2413:59, 241359
2413:62, 241362
2413:63, 241363
2413:65, 241365
20601:17, 2061017
20601:18, 2061118
20601:9, 206909
20601:12, 2060112
20601:13, 2061113
20620:8, 2062008
20620:9, 2062009
20620:10, 2062010
20620:11, 2062011
2436:6, 243606
2436:7, 243607
2436:8, 243608
2436:9, 243609
2436:10, 243610
2436:11, 243611
2436:13, 243613
2436:15, 243615
2427:19, 242719
2436:16, 243616
2436:17, 243617
2436:18, 243618
2436:19, 243619
2436:20, 243620
2436:22, 243622
2436:23, 243623
2427:20, 242720
2436:24, 243624
2436:25, 243625
2412:46, 241246
2403:13, 240313
2403:2, 240302
2498:3, 249803
2495:9, 249509
2495:10, 249510
2495:11, 249511
2495:12, 249512
2495:13, 249513
2495:14, 249514
2495:15, 249515
2495:16, 249516
2495:17, 249517
2495:18, 249518
2495:19, 249519
2495:20, 249520
2495:21, 249521
2495:22, 249522
2494:22, 249422
3501:10, 350110
3501:12, 350112
2413:60, 241360
2413:61, 241361
2413:64, 241364
2413:66, 241366
2413:67, 241367
2413:68, 241368
2413:69, 241369
2413:70, 241370
2413:71, 241371
2427:21, 242721
2427:22, 242722
20704:9, 2070409
24207:8, 2420708
24200:48, 240248
24200:49, 240249
24200:50, 240250
24200:51, 240251
24200:52, 240252
24200:53, 240253
24200:54, 240254
24200:55, 2400255
24200:57, 240257
24200:58, 240258
24200:59, 240259
24200:60, 240260
24200:62, 240262
24200:63, 240263
24200:64, 240264
24200:65, 240265
24200:66, 240266
24200:67, 240267
24200:68, 240268
24200:69, 240269
24200:71, 240271
24200:72, 240272
24200:73, 240273
24200:74, 240274
24200:75, 240275
24200:76, 240276
24200:82, 2420082
20027:13, 240413
2436:3, 243603
3502:18, 350218
3503:4, 350304
3503:5, 350305
3518:2, 351802
20613:9, 2061309
20613:10, 2061310
2412:23, 241223
2412:24, 241224
2412:25, 241225
2412:26, 241226
2412:27, 241227
2412:28, 241228
2412:29, 241229
2412:30, 241230
2412:31, 241231
2412:32, 241232
2412:33, 241233
2412:34, 241234
2412:35, 241235
2412:36, 241236
2412:37, 241237
2412:38, 241238
2412:39, 241239
2412:40, 241240
2412:41, 241241
2412:42, 241242
2412:43, 241243
2412:44, 241244
2412:52, 241252
2412:53, 241253
2412:54, 241254
2412:55, 241255
25412:8, 2541208
2412:56, 241256
2412:57, 241257
2412:58, 241258
2412:59, 241259
2412:60, 241260
2412:61, 241261
2412:62, 241262
2412:63, 241263
2412:64, 241264
2412:65, 241265
2412:66, 241266
2412:67, 241267
2412:68, 241268
2412:69, 241269
2412:70, 241270
2412:71, 241271
2498:9, 249809
2498:14, 249814
2498:15, 249815
2498:16, 249816
2498:17, 249817
2498:18, 249818
2498:19, 249819
2498:20, 249820
2498:21, 249821
2498:22, 249822
2498:23, 249823
2498:24, 249824
2498:25, 249825
2498:26, 249826
2498:27, 249827
2498:28, 249828
2498:29, 249829
2498:30, 249830
2498:31, 249831
2498:32, 249832
2498:33, 249833
2498:34, 249834
2498:35, 249835
2498:36, 249836
2496:12, 249612
2496:16, 249616
2496:18, 249618
2496:20, 249620
2497:19, 249719
2496:23, 249623
3501:9, 350109
3501:11, 350111
20707:21, 2070721
20703:17, 2070317
20704:23, 2070423
20705:23, 2070523
20707:22, 2070722
20027:14, 240414
20027:16, 240416
2425:31, 242531
2425:32, 242532
2425:33, 242533
2425:34, 2422534
2425:35, 242535
2425:36, 242536
2425:37, 242537
2425:38, 242538
2425:39, 242539
2425:40, 242540
2425:41, 242541
2425:42, 242542
2425:2, 242502
2425:3, 242503
2425:4, 242504
2425:5, 242505
2425:6, 242506
2425:7, 242507
2425:8, 242508
2403:14, 240314
2403:15, 240315
2403:16, 240316
24200:40, 240240
24200:41, 240241
24200:42, 240103
24200:43, 240243
24200:44, 240244
24200:45, 240245
24200:46, 240246
24200:47, 240247
2403:17, 240317
2454:26, 245426
2454:27, 245427
2454:28, 245428
2454:34, 245434
2454:2, 245402
25405:9, 2540509
25405:10, 2540510
25406:9, 2540609
25407:9, 2540709
25408:9, 2540809
25410:9, 2541009
25411:8, 2541108
25412:9, 2541209
25413:9, 2541309
25414:9, 2541409
25405:12, 2540512
25405:1, 2540501
25405:8, 2540508
24207:7, 2420707
25218:9, 2521809
25218:10, 2521810
25219:9, 2521909
25223:17, 2527017
25215:31, 12931
25216:7, 12967
25218:11, 2521811
25219:10, 2521910
25215:32, 12932
25216:8, 12968
25219:11, 2521911
25215:33, 12933
25216:9, 12969
25218:13, 2521813
25219:12, 2521912
25215:34, 12934
25216:10, 12970
25218:18, 2521818
25219:13, 2521913
25215:41, 12941
25216:61, 12961
25218:19, 2521819
25219:14, 2521914
25215:42, 12942
25216:62, 12962
25219:15, 2521915
25215:43, 12943
25216:63, 12963
25219:16, 2521916
25215:44, 12944
25215:51, 12951
25223:2, 892
25223:3, 893
25223:4, 894
25218:12, 2521812
25223:18, 2527018
25218:14, 2521814
25223:19, 2527019
25218:15, 2521815
25223:20, 2527020
25406:3, 2540603
2498:5, 249805
2496:24, 249624
2496:25, 249625
24200:31, 240231
24200:32, 240232
24200:33, 240233
24200:34, 240234
24200:35, 240235
24200:36, 240236
24200:37, 240237
24200:39, 240239
20706:9, 2070609
20706:10, 2070610
25410:24, 2541024
25408:22, 2540822
25408:23, 2540823
25408:24, 2540824
25218:16, 2521816
25411:12, 2541112
20642:109, 700021
2496:11, 249611
25223:1, 891
25216:64, 12964
25215:52, 12952
25412:23, 2541223
2403:18, 240318
2403:19, 240319
2403:20, 240320
2427:23, 242723
2403:21, 240321
2403:22, 240322
2403:23, 240323
2403:24, 240324
2403:25, 240325
2497:8, 249708
2427:24, 242724
2427:25, 242725
2497:11, 249711
25409:21, 2540921
25411:22, 2541122
25413:22, 2541322
25414:24, 2541424
25407:22, 2540722
2422:7, 242207
25218:17, 2521817
25218:20, 2521820
25218:21, 2521821
24207:12, 2420712
24207:13, 2420713
24207:14, 2420714
24207:15, 2402715
24207:16, 2420716
24207:17, 2420717
24207:18, 2420718
24207:21, 2420721
24207:22, 2420722
24207:23, 2420723
25410:19, 2541019
25410:20, 2541020
25410:21, 2541021
25410:22, 2541022
2422:31, 242231
2422:32, 242232
2422:33, 242233
2422:34, 242234
2422:35, 242235
25410:23, 2541023
24207:3, 2420703
2427:3, 242703
2427:4, 242704
24207:24, 2420724
24207:25, 2420725
24207:26, 2420726
24207:27, 2420727
25411:21, 2541121
2427:26, 242726
2427:27, 242727
2427:28, 242728
2427:29, 242729
2427:30, 242730
2427:31, 242731
2427:32, 242732
2427:33, 242733
2427:34, 242734
2427:35, 242735
2427:36, 242736
2427:37, 242737
2427:38, 242738
2427:40, 242740
2497:9, 249709
20703:20, 2070320
3501:8, 350108
3520:2, 35202
25405:11, 2540511
25408:11, 2540811
25409:9, 2540909
25406:10, 2540610
25407:10, 2540710
25408:12, 2540812
25409:10, 2540910
25410:12, 2541012
25411:9, 2541109
25412:11, 2541211
25413:10, 240005
25414:12, 2541412
25406:11, 2540611
25410:13, 2541013
25411:10, 2541110
25412:12, 2541212
25413:11, 2541311
25407:12, 2540712
25408:14, 2540814
25409:12, 2540912
25411:11, 2541111
25412:13, 2541213
25414:14, 2541414
25406:2, 2540602
2494:8, 249408
2494:9, 249409
2494:10, 249410
2496:13, 249613
