"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061838","ztmp_hi_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","HWV Leaky","Alarm","BALM","BV:11","DEV:2061838","chwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","HWV Leaky","Normal","BALM","BV:19","DEV:2061838","hwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","Low Zone Temp 2F","Normal","BALM","BV:13","DEV:2061838","ztmp_lo_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","Low Zone Temp 4F","Normal","BALM","BV:14","DEV:2061838","ztmp_lo_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Autoclave 355 SAV-3A15-B","Moisture Detector","Normal","BALM","BV:5","DEV:2061838","moisture_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a15-b/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Discharge Temp","58.3 F" ,"BAI","AI:2","DEV:2061839","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-3a16-b/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","CHW Valve","0.0 %","BAO","AO:1","DEV:2061839","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a16-b/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","HW Valve","0.0 %","BAO","AO:2","DEV:2061839","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a16-b/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Cool Request","0.0" ,"BAV","AV:4","DEV:2061839","cool_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Heat Request","0.0" ,"BAV","AV:7","DEV:2061839","heat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Local Override","0.0" ,"BAV","AV:10","DEV:2061839","loc_ovrd_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Mode","6.0" ,"BAV","AV:11","DEV:2061839","opr_mode_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Total Exhaust","228.0" ,"BAV","AV:23","DEV:2061839","m317_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Run Request","30.0" ,"BAV","AV:29","DEV:2061839","sys_run_req_1","0.0100","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Static Request","0.0" ,"BAV","AV:30","DEV:2061839","stat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061839","stat_request_exh_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/stat_request_exh"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Run","On","BBV","BV:1","DEV:2061839","run_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","DAT_HI","Normal","BALM","BV:3","DEV:2061839","dat_hi_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","DAT_LO","Normal","BALM","BV:4","DEV:2061839","dat_lo_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Hi Zone Temp 2F","Normal","BALM","BV:9","DEV:2061839","ztmp_hi_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061839","ztmp_hi_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","HWV Leaky","Alarm","BALM","BV:11","DEV:2061839","chwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","HWV Leaky","Normal","BALM","BV:19","DEV:2061839","hwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Low Zone Temp 2F","Normal","BALM","BV:13","DEV:2061839","ztmp_lo_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Low Zone Temp 4F","Normal","BALM","BV:14","DEV:2061839","ztmp_lo_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340F SAV-3A16-B","Moisture Detector","Normal","BALM","BV:5","DEV:2061839","moisture_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a16-b/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Discharge Temp","59.2 F" ,"BAI","AI:2","DEV:2061840","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-3a17-a/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","CHW Valve","0.0 %","BAO","AO:1","DEV:2061840","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a17-a/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","HW Valve","0.0 %","BAO","AO:2","DEV:2061840","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a17-a/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Cool Request","0.0" ,"BAV","AV:4","DEV:2061840","cool_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Heat Request","0.0" ,"BAV","AV:7","DEV:2061840","heat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Local Override","0.0" ,"BAV","AV:10","DEV:2061840","loc_ovrd_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Mode","6.0" ,"BAV","AV:11","DEV:2061840","opr_mode_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Total Exhaust","208.0" ,"BAV","AV:23","DEV:2061840","m317_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Run Request","30.0" ,"BAV","AV:29","DEV:2061840","sys_run_req_1","0.0100","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Static Request","0.0" ,"BAV","AV:30","DEV:2061840","stat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061840","stat_request_exh_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/stat_request_exh"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Run","On","BBV","BV:1","DEV:2061840","run_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","DAT_HI","Normal","BALM","BV:3","DEV:2061840","dat_hi_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","DAT_LO","Normal","BALM","BV:4","DEV:2061840","dat_lo_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Hi Zone Temp 2F","Normal","BALM","BV:9","DEV:2061840","ztmp_hi_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061840","ztmp_hi_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","HWV Leaky","Normal","BALM","BV:11","DEV:2061840","chwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","HWV Leaky","Normal","BALM","BV:19","DEV:2061840","hwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Low Zone Temp 2F","Normal","BALM","BV:13","DEV:2061840","ztmp_lo_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Low Zone Temp 4F","Normal","BALM","BV:14","DEV:2061840","ztmp_lo_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Cell Culture 340C SAV-3A17-A","Moisture Detector","Normal","BALM","BV:5","DEV:2061840","moisture_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a17-a/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Discharge Temp","57.6 F" ,"BAI","AI:2","DEV:2061841","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-3a18-e/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","CHW Valve","0.0 %","BAO","AO:1","DEV:2061841","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-3a18-e/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","HW Valve","0.0 %","BAO","AO:2","DEV:2061841","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-3a18-e/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Cool Request","0.0" ,"BAV","AV:4","DEV:2061841","cool_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Heat Request","0.0" ,"BAV","AV:7","DEV:2061841","heat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Local Override","0.0" ,"BAV","AV:10","DEV:2061841","loc_ovrd_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Mode","6.0" ,"BAV","AV:11","DEV:2061841","opr_mode_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Total Exhaust","504.0" ,"BAV","AV:23","DEV:2061841","m317_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Run Request","30.0" ,"BAV","AV:29","DEV:2061841","sys_run_req_1","0.0100","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Static Request","0.0" ,"BAV","AV:30","DEV:2061841","stat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061841","stat_request_exh_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/stat_request_exh"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Run","On","BBV","BV:1","DEV:2061841","run_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","DAT_HI","Normal","BALM","BV:3","DEV:2061841","dat_hi_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","DAT_LO","Normal","BALM","BV:4","DEV:2061841","dat_lo_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Hi Zone Temp 2F","Normal","BALM","BV:9","DEV:2061841","ztmp_hi_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061841","ztmp_hi_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","HWV Leaky","Alarm","BALM","BV:11","DEV:2061841","chwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","HWV Leaky","Normal","BALM","BV:19","DEV:2061841","hwv_lk_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Low Zone Temp 2F","Normal","BALM","BV:13","DEV:2061841","ztmp_lo_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Low Zone Temp 4F","Normal","BALM","BV:14","DEV:2061841","ztmp_lo_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Bioengineering 340 East SAV-3A18-E","Moisture Detector","Normal","BALM","BV:5","DEV:2061841","moisture_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a18-e/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Discharge Temp","59.2 F" ,"BAI","AI:2","DEV:2061842","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-3a19-a/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","CHW Valve","0.0 %","BAO","AO:1","DEV:2061842","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a19-a/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","HW Valve","0.0 %","BAO","AO:2","DEV:2061842","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-3a19-a/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Cool Request","0.0" ,"BAV","AV:4","DEV:2061842","cool_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Heat Request","0.0" ,"BAV","AV:7","DEV:2061842","heat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Local Override","0.0" ,"BAV","AV:10","DEV:2061842","loc_ovrd_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Mode","6.0" ,"BAV","AV:11","DEV:2061842","opr_mode_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Total Exhaust","104.0" ,"BAV","AV:23","DEV:2061842","m317_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Run Request","30.0" ,"BAV","AV:29","DEV:2061842","sys_run_req_1","0.0100","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Static Request","0.0" ,"BAV","AV:30","DEV:2061842","stat_request_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061842","stat_request_exh_1","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/stat_request_exh"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Run","On","BBV","BV:1","DEV:2061842","run_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","DAT_HI","Normal","BALM","BV:3","DEV:2061842","dat_hi_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","DAT_LO","Normal","BALM","BV:4","DEV:2061842","dat_lo_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Hi Zone Temp 2F","Normal","BALM","BV:9","DEV:2061842","ztmp_hi_2f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Long Bar/Labs","Instrument 340D SAV-3A19-A","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061842","ztmp_hi_4f_1","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-3a19-a/ztmp_hi_4f"
