server,location,branch,sub_branch,control_program,point,path
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-221,clg setpt,#221_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-221,htg setpt,#221_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-221,Room Occupied,#221_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-221,Supply Air,#221_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-221,Zone Temp,#221_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,Air Flow Feedback,#222_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,clg setpt,#222_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,htg setpt,#222_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,Room Occupied,#222_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,Supply Air,#222_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-222,Zone Temp,#222_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,Air Flow Feedback,#223_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,clg setpt,#223_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,htg setpt,#223_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,Room Occupied,#223_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,Supply Air,#223_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Room-223,Zone Temp,#223_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,Air Flow Feedback,#301a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,clg setpt,#301a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,htg setpt,#301a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,Room Occupied,#301a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,Supply Air,#301a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-A,Zone Temp,#301a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,Air Flow Feedback,#301b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,clg setpt,#301b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,htg setpt,#301b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,Room Occupied,#301b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,Supply Air,#301b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-301-B,Zone Temp,#301b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,Air Flow Feedback,#302a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,clg setpt,#302a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,htg setpt,#302a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,Room Occupied,#302a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,Supply Air,#302a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302A,Zone Temp,#302a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,Air Flow Feedback,#302b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,clg setpt,#302b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,htg setpt,#302b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,Room Occupied,#302b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,Supply Air,#302b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-302B,Zone Temp,#302b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,Air Flow Feedback,#305a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,clg setpt,#305a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,htg setpt,#305a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,Room Occupied,#305a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,Supply Air,#305a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-A,Zone Temp,#305a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,Air Flow Feedback,#305b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,clg setpt,#305b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,htg setpt,#305b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,Room Occupied,#305b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,Supply Air,#305b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-B,Zone Temp,#305b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,Air Flow Feedback,#305c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,clg setpt,#305c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,htg setpt,#305c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,Room Occupied,#305c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,Supply Air,#305c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305-C,Zone Temp,#305c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,Air Flow Feedback,#315_a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,clg setpt,#315_a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,htg setpt,#315_a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,Room Occupied,#315_a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,Supply Air,#315_a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-305a,Zone Temp,#315_a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,Air Flow Feedback,#310_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,clg setpt,#310_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,htg setpt,#310_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,Room Occupied,#310_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,Supply Air,#310_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310,Zone Temp,#310_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,Air Flow Feedback,#310a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,clg setpt,#310a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,htg setpt,#310a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,Room Occupied,#310a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,Supply Air,#310a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310A,Zone Temp,#310a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,Air Flow Feedback,#310b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,clg setpt,#310b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,htg setpt,#310b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,Room Occupied,#310b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,Supply Air,#310b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310B,Zone Temp,#310b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,Air Flow Feedback,#310c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,clg setpt,#310c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,htg setpt,#310c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,Room Occupied,#310c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,Supply Air,#310c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310C,Zone Temp,#310c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,Air Flow Feedback,#310d_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,clg setpt,#310d_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,htg setpt,#310d_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,Room Occupied,#310d_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,Supply Air,#310d_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310D,Zone Temp,#310d_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,Air Flow Feedback,#310e_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,clg setpt,#310e_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,htg setpt,#310e_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,Room Occupied,#310e_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,Supply Air,#310e_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-310E,Zone Temp,#310e_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,Air Flow Feedback,#311a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,clg setpt,#311a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,htg setpt,#311a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,Room Occupied,#311a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,Supply Air,#311a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-A,Zone Temp,#311a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,Air Flow Feedback,#311b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,clg setpt,#311b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,htg setpt,#311b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,Room Occupied,#311b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,Supply Air,#311b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-311-B,Zone Temp,#311b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,Air Flow Feedback,#312_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,clg setpt,#312_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,htg setpt,#312_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,Room Occupied,#312_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,Supply Air,#312_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-312,Zone Temp,#312_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,Air Flow Feedback,#311_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,clg setpt,#311_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,htg setpt,#311_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,Room Occupied,#311_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,Supply Air,#311_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313A,Zone Temp,#311_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,Air Flow Feedback,#313b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,clg setpt,#313b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,htg setpt,#313b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,Room Occupied,#313b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,Supply Air,#313b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-313B,Zone Temp,#313b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,Air Flow Feedback,#314a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,clg setpt,#314a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,htg setpt,#314a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,Room Occupied,#314a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,Supply Air,#314a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314A,Zone Temp,#314a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,Air Flow Feedback,#314_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,clg setpt,#314_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,htg setpt,#314_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,Room Occupied,#314_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,Supply Air,#314_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-314B,Zone Temp,#314_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,Air Flow Feedback,#315_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,clg setpt,#315_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,htg setpt,#315_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,Room Occupied,#315_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,Supply Air,#315_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315,Zone Temp,#315_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,Air Flow Feedback,#315a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,clg setpt,#315a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,htg setpt,#315a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,Room Occupied,#315a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,Supply Air,#315a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315A,Zone Temp,#315a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,Air Flow Feedback,#c315b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,clg setpt,#c315b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,htg setpt,#c315b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,Room Occupied,#c315b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,Supply Air,#c315b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315B,Zone Temp,#c315b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,Air Flow Feedback,#315c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,clg setpt,#315c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,htg setpt,#315c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,Room Occupied,#315c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,Supply Air,#315c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315C,Zone Temp,#315c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,Air Flow Feedback,#315d_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,clg setpt,#315d_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,htg setpt,#315d_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,Room Occupied,#315d_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,Supply Air,#315d_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315D,Zone Temp,#315d_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,Air Flow Feedback,#315e_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,clg setpt,#315e_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,htg setpt,#315e_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,Room Occupied,#315e_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,Supply Air,#315e_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315E,Zone Temp,#315e_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,Air Flow Feedback,#315f_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,clg setpt,#315f_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,htg setpt,#315f_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,Room Occupied,#315f_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,Supply Air,#315f_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315F,Zone Temp,#315f_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,Air Flow Feedback,#315g_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,clg setpt,#315g_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,htg setpt,#315g_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,Room Occupied,#315g_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,Supply Air,#315g_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315G,Zone Temp,#315g_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,Air Flow Feedback,#315ha_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,clg setpt,#315ha_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,htg setpt,#315ha_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,Room Occupied,#315ha_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,Supply Air,#315ha_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-A,Zone Temp,#315ha_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,Air Flow Feedback,#315hb_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,clg setpt,#315hb_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,htg setpt,#315hb_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,Room Occupied,#315hb_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,Supply Air,#315hb_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-315H-B,Zone Temp,#315hb_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,Air Flow Feedback,#321_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,clg setpt,#321_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,htg setpt,#321_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,Room Occupied,#321_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,Supply Air,#321_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-321,Zone Temp,#321_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,Air Flow Feedback,#322_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,clg setpt,#322_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,htg setpt,#322_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,Room Occupied,#322_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,Supply Air,#322_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-322,Zone Temp,#322_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,Air Flow Feedback,#323_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,clg setpt,#323_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,htg setpt,#323_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,Room Occupied,#323_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,Supply Air,#323_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-323,Zone Temp,#323_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,Air Flow Feedback,#325_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,clg setpt,#325_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,htg setpt,#325_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,Room Occupied,#325_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,Supply Air,#325_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Room-325,Zone Temp,#325_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Cool Stpt,#vav-1-18/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,CW Valve,#vav-1-18/cw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Discharge Temp,#vav-1-18/da_temp
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Dmpr Pos,#vav-1-18/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Scholarly Activity 102 VAV-1-18,Duct SP,#vav-1-18/st_press
